IDA;Aire geographique;Signe FR;Signe UE;Produit
2269;Allier;;IGP;Val de Loire Allier rosé
2269;Allier;;IGP;Val de Loire Allier rouge
1970;Val de Loire;;IGP;Val de Loire blanc
2270;Cher;;IGP;Val de Loire Cher blanc
2270;Cher;;IGP;Val de Loire Cher gris
2270;Cher;;IGP;Val de Loire Cher primeur ou nouveau blanc
2270;Cher;;IGP;Val de Loire Cher primeur ou nouveau gris
2270;Cher;;IGP;Val de Loire Cher primeur ou nouveau rosé
2270;Cher;;IGP;Val de Loire Cher primeur ou nouveau rouge
2270;Cher;;IGP;Val de Loire Cher rosé
2270;Cher;;IGP;Val de Loire Cher rouge
1970;Val de Loire;;IGP;Val de Loire gris
2271;Indre;;IGP;Val de Loire Indre blanc 
2271;Indre;;IGP;Val de Loire Indre gris
2271;Indre;;IGP;Val de Loire Indre primeur ou nouveau blanc
2271;Indre;;IGP;Val de Loire Indre primeur ou nouveau gris
2271;Indre;;IGP;Val de Loire Indre primeur ou nouveau rosé
2271;Indre;;IGP;Val de Loire Indre primeur ou nouveau rouge
2271;Indre;;IGP;Val de Loire Indre rosé
2271;Indre;;IGP;Val de Loire Indre rouge
2272;Indre-et-Loire;;IGP;Val de Loire Indre-et-Loire blanc
2272;Indre-et-Loire;;IGP;Val de Loire Indre-et-Loire gris
2272;Indre-et-Loire;;IGP;Val de Loire Indre-et-Loire primeur ou nouveau blanc
2272;Indre-et-Loire;;IGP;Val de Loire Indre-et-Loire primeur ou nouveau gris
2272;Indre-et-Loire;;IGP;Val de Loire Indre-et-Loire primeur ou nouveau rosé
2272;Indre-et-Loire;;IGP;Val de Loire Indre-et-Loire primeur ou nouveau rouge
2272;Indre-et-Loire;;IGP;Val de Loire Indre-et-Loire rosé
2272;Indre-et-Loire;;IGP;Val de Loire Indre-et-Loire rouge
2275;Loir-et-Cher;;IGP;Val de Loire Loir-et-Cher blanc
2275;Loir-et-Cher;;IGP;Val de Loire Loir-et-Cher gris
2275;Loir-et-Cher;;IGP;Val de Loire Loir-et-Cher primeur ou nouveau blanc
2275;Loir-et-Cher;;IGP;Val de Loire Loir-et-Cher primeur ou nouveau gris
2275;Loir-et-Cher;;IGP;Val de Loire Loir-et-Cher primeur ou nouveau rosé
2275;Loir-et-Cher;;IGP;Val de Loire Loir-et-Cher primeur ou nouveau rouge
2275;Loir-et-Cher;;IGP;Val de Loire Loir-et-Cher rosé
2275;Loir-et-Cher;;IGP;Val de Loire Loir-et-Cher rouge
2273;Loire-Atlantique;;IGP;Val de Loire Loire-Atlantique blanc
2273;Loire-Atlantique;;IGP;Val de Loire Loire-Atlantique gris
2273;Loire-Atlantique;;IGP;Val de Loire Loire-Atlantique primeur ou nouveau blanc
2273;Loire-Atlantique;;IGP;Val de Loire Loire-Atlantique primeur ou nouveau gris
2273;Loire-Atlantique;;IGP;Val de Loire Loire-Atlantique primeur ou nouveau rosé
2273;Loire-Atlantique;;IGP;Val de Loire Loire-Atlantique primeur ou nouveau rouge
2273;Loire-Atlantique;;IGP;Val de Loire Loire-Atlantique rosé
2273;Loire-Atlantique;;IGP;Val de Loire Loire-Atlantique rouge
2274;Loiret;;IGP;Val de Loire Loiret blanc
2274;Loiret;;IGP;Val de Loire Loiret gris
2274;Loiret;;IGP;Val de Loire Loiret primeur ou nouveau blanc
2274;Loiret;;IGP;Val de Loire Loiret primeur ou nouveau gris
2274;Loiret;;IGP;Val de Loire Loiret primeur ou nouveau rosé
2274;Loiret;;IGP;Val de Loire Loiret primeur ou nouveau rouge
2274;Loiret;;IGP;Val de Loire Loiret rosé
2274;Loiret;;IGP;Val de Loire Loiret rouge
2276;Maine-et-Loire;;IGP;Val de Loire Maine-et-Loire blanc
2276;Maine-et-Loire;;IGP;Val de Loire Maine-et-Loire gris
2276;Maine-et-Loire;;IGP;Val de Loire Maine-et-Loire primeur ou nouveau blanc
2276;Maine-et-Loire;;IGP;Val de Loire Maine-et-Loire primeur ou nouveau gris
2276;Maine-et-Loire;;IGP;Val de Loire Maine-et-Loire primeur ou nouveau rosé
2276;Maine-et-Loire;;IGP;Val de Loire Maine-et-Loire primeur ou nouveau rouge
2276;Maine-et-Loire;;IGP;Val de Loire Maine-et-Loire rosé
2276;Maine-et-Loire;;IGP;Val de Loire Maine-et-Loire rouge
2277;Marches de Bretagne;;IGP;Val de Loire Marches de Bretagne blanc
2277;Marches de Bretagne;;IGP;Val de Loire Marches de Bretagne gris
2277;Marches de Bretagne;;IGP;Val de Loire Marches de Bretagne primeur ou nouveau blanc
2277;Marches de Bretagne;;IGP;Val de Loire Marches de Bretagne primeur ou nouveau gris
2277;Marches de Bretagne;;IGP;Val de Loire Marches de Bretagne primeur ou nouveau rosé
2277;Marches de Bretagne;;IGP;Val de Loire Marches de Bretagne primeur ou nouveau rouge
2277;Marches de Bretagne;;IGP;Val de Loire Marches de Bretagne rosé
2277;Marches de Bretagne;;IGP;Val de Loire Marches de Bretagne rouge
2278;Nièvre;;IGP;Val de Loire Nièvre blanc
2278;Nièvre;;IGP;Val de Loire Nièvre gris
2278;Nièvre;;IGP;Val de Loire Nièvre primeur ou nouveau blanc
2278;Nièvre;;IGP;Val de Loire Nièvre primeur ou nouveau gris
2278;Nièvre;;IGP;Val de Loire Nièvre primeur ou nouveau rosé
2278;Nièvre;;IGP;Val de Loire Nièvre primeur ou nouveau rouge
2278;Nièvre;;IGP;Val de Loire Nièvre rosé
2278;Nièvre;;IGP;Val de Loire Nièvre rouge
2279;Pays de Retz;;IGP;Val de Loire Pays de Retz blanc
2279;Pays de Retz;;IGP;Val de Loire Pays de Retz gris
2279;Pays de Retz;;IGP;Val de Loire Pays de Retz primeur ou nouveau blanc
2279;Pays de Retz;;IGP;Val de Loire Pays de Retz primeur ou nouveau gris
2279;Pays de Retz;;IGP;Val de Loire Pays de Retz primeur ou nouveau rosé
2279;Pays de Retz;;IGP;Val de Loire Pays de Retz primeur ou nouveau rouge
2279;Pays de Retz;;IGP;Val de Loire Pays de Retz rosé
2279;Pays de Retz;;IGP;Val de Loire Pays de Retz rouge
1970;Val de Loire;;IGP;Val de Loire primeur ou nouveau blanc
1970;Val de Loire;;IGP;Val de Loire primeur ou nouveau gris
1970;Val de Loire;;IGP;Val de Loire primeur ou nouveau rosé
1970;Val de Loire;;IGP;Val de Loire primeur ou nouveau rouge
1970;Val de Loire;;IGP;Val de Loire rosé
1970;Val de Loire;;IGP;Val de Loire rouge
2280;Sarthe;;IGP;Val de Loire Sarthe blanc
2280;Sarthe;;IGP;Val de Loire Sarthe gris
2280;Sarthe;;IGP;Val de Loire Sarthe primeur ou nouveau blanc
2280;Sarthe;;IGP;Val de Loire Sarthe primeur ou nouveau gris
2280;Sarthe;;IGP;Val de Loire Sarthe primeur ou nouveau rosé
2280;Sarthe;;IGP;Val de Loire Sarthe primeur ou nouveau rouge
2280;Sarthe;;IGP;Val de Loire Sarthe rosé
2280;Sarthe;;IGP;Val de Loire Sarthe rouge
2281;Vendée;;IGP;Val de Loire Vendée blanc
2281;Vendée;;IGP;Val de Loire Vendée gris
2281;Vendée;;IGP;Val de Loire Vendée primeur ou nouveau blanc
2281;Vendée;;IGP;Val de Loire Vendée primeur ou nouveau gris
2281;Vendée;;IGP;Val de Loire Vendée primeur ou nouveau rosé
2281;Vendée;;IGP;Val de Loire Vendée primeur ou nouveau rouge
2281;Vendée;;IGP;Val de Loire Vendée rosé
2281;Vendée;;IGP;Val de Loire Vendée rouge
2282;Vienne;;IGP;Val de Loire Vienne blanc
2282;Vienne;;IGP;Val de Loire Vienne gris
2282;Vienne;;IGP;Val de Loire Vienne primeur ou nouveau blanc
2282;Vienne;;IGP;Val de Loire Vienne primeur ou nouveau gris
2282;Vienne;;IGP;Val de Loire Vienne primeur ou nouveau rosé
2282;Vienne;;IGP;Val de Loire Vienne primeur ou nouveau rouge
2282;Vienne;;IGP;Val de Loire Vienne rosé
2282;Vienne;;IGP;Val de Loire Vienne rouge
1491;Valençay;AOC;AOP;Valençay
1596;Valençay;AOC;AOP;Valençay blanc
1596;Valençay;AOC;AOP;Valençay rosé
1596;Valençay;AOC;AOP;Valençay rouge
2096;Vallée du Paradis;;IGP;Vallée du Paradis blanc
2096;Vallée du Paradis;;IGP;Vallée du Paradis gris
2096;Vallée du Paradis;;IGP;Vallée du Paradis gris de gris
2096;Vallée du Paradis;;IGP;Vallée du Paradis primeur ou nouveau blanc
2096;Vallée du Paradis;;IGP;Vallée du Paradis primeur ou nouveau rosé
2096;Vallée du Paradis;;IGP;Vallée du Paradis primeur ou nouveau rouge
2096;Vallée du Paradis;;IGP;Vallée du Paradis rosé
2096;Vallée du Paradis;;IGP;Vallée du Paradis rouge
2169;Vallée du Torgan;;IGP;Vallée du Torgan blanc
2169;Vallée du Torgan;;IGP;Vallée du Torgan gris
2169;Vallée du Torgan;;IGP;Vallée du Torgan gris de gris
2169;Vallée du Torgan;;IGP;Vallée du Torgan primeur ou nouveau blanc
2169;Vallée du Torgan;;IGP;Vallée du Torgan primeur ou nouveau gris
2169;Vallée du Torgan;;IGP;Vallée du Torgan primeur ou nouveau gris de gris
2169;Vallée du Torgan;;IGP;Vallée du Torgan primeur ou nouveau rosé
2169;Vallée du Torgan;;IGP;Vallée du Torgan primeur ou nouveau rouge
2169;Vallée du Torgan;;IGP;Vallée du Torgan rosé
2169;Vallée du Torgan;;IGP;Vallée du Torgan rouge
2283;Var Argens;;IGP;Var Argens blanc
2283;Var Argens;;IGP;Var Argens mousseux de qualité blanc
2283;Var Argens;;IGP;Var Argens mousseux de qualité rosé
2283;Var Argens;;IGP;Var Argens mousseux de qualité rouge
2283;Var Argens;;IGP;Var Argens primeur ou nouveau blanc
2283;Var Argens;;IGP;Var Argens primeur ou nouveau rosé
2283;Var Argens;;IGP;Var Argens primeur ou nouveau rouge
2283;Var Argens;;IGP;Var Argens rosé
2283;Var Argens;;IGP;Var Argens rouge
2074;Var;;IGP;Var blanc
2284;Var Coteaux du Verdon;;IGP;Var Coteaux du Verdon blanc
2284;Var Coteaux du Verdon;;IGP;Var Coteaux du Verdon mousseux de qualité blanc
2284;Var Coteaux du Verdon;;IGP;Var Coteaux du Verdon mousseux de qualité rosé
2284;Var Coteaux du Verdon;;IGP;Var Coteaux du Verdon mousseux de qualité rouge
2284;Var Coteaux du Verdon;;IGP;Var Coteaux du Verdon primeur ou nouveau blanc
2284;Var Coteaux du Verdon;;IGP;Var Coteaux du Verdon primeur ou nouveau rosé
2284;Var Coteaux du Verdon;;IGP;Var Coteaux du Verdon primeur ou nouveau rouge
2284;Var Coteaux du Verdon;;IGP;Var Coteaux du Verdon rosé
2284;Var Coteaux du Verdon;;IGP;Var Coteaux du Verdon rouge
2074;Var;;IGP;Var mousseux de qualité blanc
2074;Var;;IGP;Var mousseux de qualité rosé
2074;Var;;IGP;Var mousseux de qualité rouge
2074;Var;;IGP;Var primeur ou nouveau blanc
2074;Var;;IGP;Var primeur ou nouveau rosé
2074;Var;;IGP;Var primeur ou nouveau rouge
2074;Var;;IGP;Var rosé
2074;Var;;IGP;Var rouge
2285;Sainte Baume;;IGP;Var Sainte Baume blanc
2285;Sainte Baume;;IGP;Var Sainte Baume mousseux de qualité blanc
2285;Sainte Baume;;IGP;Var Sainte Baume mousseux de qualité rosé
2285;Sainte Baume;;IGP;Var Sainte Baume mousseux de qualité rouge
2285;Sainte Baume;;IGP;Var Sainte Baume primeur ou nouveau blanc
2285;Sainte Baume;;IGP;Var Sainte Baume primeur ou nouveau rosé
2285;Sainte Baume;;IGP;Var Sainte Baume primeur ou nouveau rouge
2285;Sainte Baume;;IGP;Var Sainte Baume rosé
2285;Sainte Baume;;IGP;Var Sainte Baume rouge
2286;Aigues;;IGP;Vaucluse Aigues blanc
2286;Aigues;;IGP;Vaucluse Aigues primeur ou nouveau blanc
2286;Aigues;;IGP;Vaucluse Aigues primeur ou nouveau rosé
2286;Aigues;;IGP;Vaucluse Aigues primeur ou nouveau rouge
2286;Aigues;;IGP;Vaucluse Aigues rosé
2286;Aigues;;IGP;Vaucluse Aigues rouge
2080;Vaucluse;;IGP;Vaucluse blanc
2080;Vaucluse;;IGP;Vaucluse primeur ou nouveau blanc
2080;Vaucluse;;IGP;Vaucluse primeur ou nouveau rosé
2080;Vaucluse;;IGP;Vaucluse primeur ou nouveau rouge
2287;Principauté d'Orange;;IGP;Vaucluse Principauté d'Orange blanc
2287;Principauté d'Orange;;IGP;Vaucluse Principauté d'Orange primeur ou nouveau blanc
2287;Principauté d'Orange;;IGP;Vaucluse Principauté d'Orange primeur ou nouveau rosé
2287;Principauté d'Orange;;IGP;Vaucluse Principauté d'Orange primeur ou nouveau rouge
2287;Principauté d'Orange;;IGP;Vaucluse Principauté d'Orange rosé
2287;Principauté d'Orange;;IGP;Vaucluse Principauté d'Orange rouge
2080;Vaucluse;;IGP;Vaucluse rosé
2080;Vaucluse;;IGP;Vaucluse rouge
;Vaunage;;IGP;Vaunage Blanc
;Vaunage;;IGP;Vaunage Rosé
;Vaunage;;IGP;Vaunage Rouge
1305;Ventoux;AOC;AOP;Ventoux blanc
1305;Ventoux;AOC;AOP;Ventoux primeur ou nouveau blanc
1305;Ventoux;AOC;AOP;Ventoux primeur ou nouveau rosé
1305;Ventoux;AOC;AOP;Ventoux primeur ou nouveau rouge
1305;Ventoux;AOC;AOP;Ventoux rosé
1305;Ventoux;AOC;AOP;Ventoux rouge
2113;Vicomté d'Aumelas;;IGP;Vicomté d'Aumelas blanc
2113;Vicomté d'Aumelas;;IGP;Vicomté d'Aumelas primeur ou nouveau blanc
2113;Vicomté d'Aumelas;;IGP;Vicomté d'Aumelas primeur ou nouveau rosé
2113;Vicomté d'Aumelas;;IGP;Vicomté d'Aumelas primeur ou nouveau rouge
2113;Vicomté d'Aumelas;;IGP;Vicomté d'Aumelas rosé
2113;Vicomté d'Aumelas;;IGP;Vicomté d'Aumelas rouge
2288;Vicomté d'Aumelas Vallée Dorée;;IGP;Vicomté d'Aumelas Vallée Dorée blanc
2288;Vicomté d'Aumelas Vallée Dorée;;IGP;Vicomté d'Aumelas Vallée Dorée primeur ou nouveau blanc
2288;Vicomté d'Aumelas Vallée Dorée;;IGP;Vicomté d'Aumelas Vallée Dorée primeur ou nouveau rosé
2288;Vicomté d'Aumelas Vallée Dorée;;IGP;Vicomté d'Aumelas Vallée Dorée primeur ou nouveau rouge
2288;Vicomté d'Aumelas Vallée Dorée;;IGP;Vicomté d'Aumelas Vallée Dorée rosé
2288;Vicomté d'Aumelas Vallée Dorée;;IGP;Vicomté d'Aumelas Vallée Dorée rouge
2154;Vin des Allobroges;;IGP;Vin des Allobroges blanc
2154;Vin des Allobroges;;IGP;Vin des Allobroges mousseux de qualité blanc
2154;Vin des Allobroges;;IGP;Vin des Allobroges mousseux de qualité rosé 
2154;Vin des Allobroges;;IGP;Vin des Allobroges passerillé blancs
2154;Vin des Allobroges;;IGP;Vin des Allobroges rosé
2154;Vin des Allobroges;;IGP;Vin des Allobroges rouge
2154;Vin des Allobroges;;IGP;Vin des Allobroges surmûris blanc
;Vin Du Thouarsais;;AOP ;Vin Du Thouarsais Blanc
;Vin Du Thouarsais;;AOP ;Vin Du Thouarsais Rosé
;Vin Du Thouarsais;;AOP ;Vin Du Thouarsais Rouge
1302;Vinsobres;AOC;AOP;Vinsobres
1232;Viré-Clessé;AOC;AOP;Viré-Clessé
;Viré-Clessé;AOC;AOP;Viré-Clessé À Baclot
;Viré-Clessé;AOC;AOP;Viré-Clessé À Jean Benoit
;Viré-Clessé;AOC;AOP;Viré-Clessé À L'Agremat
;Viré-Clessé;AOC;AOP;Viré-Clessé Au Buc
;Viré-Clessé;AOC;AOP;Viré-Clessé Au Chêne Monet
;Viré-Clessé;AOC;AOP;Viré-Clessé Au Coin
;Viré-Clessé;AOC;AOP;Viré-Clessé Au Pattin
;Viré-Clessé;AOC;AOP;Viré-Clessé Au Sorbier
;Viré-Clessé;AOC;AOP;Viré-Clessé Aux Châtaigneraies
;Viré-Clessé;AOC;AOP;Viré-Clessé Aux Cochets
;Viré-Clessé;AOC;AOP;Viré-Clessé Aux Donzarts
;Viré-Clessé;AOC;AOP;Viré-Clessé Aux Fargettes
;Viré-Clessé;AOC;AOP;Viré-Clessé Aux Grandes Plantes
;Viré-Clessé;AOC;AOP;Viré-Clessé Aux Mares
;Viré-Clessé;AOC;AOP;Viré-Clessé Aux Mécolons
;Viré-Clessé;AOC;AOP;Viré-Clessé Aux Ménards
;Viré-Clessé;AOC;AOP;Viré-Clessé Aux Nièvres
;Viré-Clessé;AOC;AOP;Viré-Clessé Aux Plantés
;Viré-Clessé;AOC;AOP;Viré-Clessé Aux Prêtres
;Viré-Clessé;AOC;AOP;Viré-Clessé Basse Ecole
;Viré-Clessé;AOC;AOP;Viré-Clessé Berthoud
;Viré-Clessé;AOC;AOP;Viré-Clessé Boulaise
;Viré-Clessé;AOC;AOP;Viré-Clessé Bréchen
;Viré-Clessé;AOC;AOP;Viré-Clessé Breillonde
;Viré-Clessé;AOC;AOP;Viré-Clessé Breuron
;Viré-Clessé;AOC;AOP;Viré-Clessé Champ Choley
;Viré-Clessé;AOC;AOP;Viré-Clessé Champ De Long
;Viré-Clessé;AOC;AOP;Viré-Clessé Champ Du Mur
;Viré-Clessé;AOC;AOP;Viré-Clessé Champ Rond
;Viré-Clessé;AOC;AOP;Viré-Clessé Chanron
;Viré-Clessé;AOC;AOP;Viré-Clessé Chapelle Saint Trivier
;Viré-Clessé;AOC;AOP;Viré-Clessé Chapotin
;Viré-Clessé;AOC;AOP;Viré-Clessé Châtenet D'En Haut
;Viré-Clessé;AOC;AOP;Viré-Clessé Chaudron Et Fond Dru
;Viré-Clessé;AOC;AOP;Viré-Clessé Clessé
;Viré-Clessé;AOC;AOP;Viré-Clessé Cray
;Viré-Clessé;AOC;AOP;Viré-Clessé Derrière Chez Petit
;Viré-Clessé;AOC;AOP;Viré-Clessé Derrière La Forêt
;Viré-Clessé;AOC;AOP;Viré-Clessé En Brenillon
;Viré-Clessé;AOC;AOP;Viré-Clessé En Chavanne
;Viré-Clessé;AOC;AOP;Viré-Clessé En Chazelle
;Viré-Clessé;AOC;AOP;Viré-Clessé En Collonge
;Viré-Clessé;AOC;AOP;Viré-Clessé En Combe
;Viré-Clessé;AOC;AOP;Viré-Clessé En Fillon
;Viré-Clessé;AOC;AOP;Viré-Clessé En Fontenay
;Viré-Clessé;AOC;AOP;Viré-Clessé En Gelé
;Viré-Clessé;AOC;AOP;Viré-Clessé En Greppe
;Viré-Clessé;AOC;AOP;Viré-Clessé En Grévoux
;Viré-Clessé;AOC;AOP;Viré-Clessé En Long Champ
;Viré-Clessé;AOC;AOP;Viré-Clessé En Pélouzan
;Viré-Clessé;AOC;AOP;Viré-Clessé En Pommetin
;Viré-Clessé;AOC;AOP;Viré-Clessé En Roally
;Viré-Clessé;AOC;AOP;Viré-Clessé En Rozande
;Viré-Clessé;AOC;AOP;Viré-Clessé En Tinture
;Viré-Clessé;AOC;AOP;Viré-Clessé En Vercheron
;Viré-Clessé;AOC;AOP;Viré-Clessé Gandine
;Viré-Clessé;AOC;AOP;Viré-Clessé Gouvre
;Viré-Clessé;AOC;AOP;Viré-Clessé Grands Crays
;Viré-Clessé;AOC;AOP;Viré-Clessé Jean Large
;Viré-Clessé;AOC;AOP;Viré-Clessé L'Elit
;Viré-Clessé;AOC;AOP;Viré-Clessé L'Epinet
;Viré-Clessé;AOC;AOP;Viré-Clessé La Barre
;Viré-Clessé;AOC;AOP;Viré-Clessé La Bussière
;Viré-Clessé;AOC;AOP;Viré-Clessé La Catoire
;Viré-Clessé;AOC;AOP;Viré-Clessé La Combe
;Viré-Clessé;AOC;AOP;Viré-Clessé La Côte
;Viré-Clessé;AOC;AOP;Viré-Clessé La Croisette
;Viré-Clessé;AOC;AOP;Viré-Clessé La Forêt
;Viré-Clessé;AOC;AOP;Viré-Clessé La Forétille
;Viré-Clessé;AOC;AOP;Viré-Clessé La Mâsure
;Viré-Clessé;AOC;AOP;Viré-Clessé La Montagne
;Viré-Clessé;AOC;AOP;Viré-Clessé La Perrière
;Viré-Clessé;AOC;AOP;Viré-Clessé La Plaine
;Viré-Clessé;AOC;AOP;Viré-Clessé La Troupe
;Viré-Clessé;AOC;AOP;Viré-Clessé La Verchère
;Viré-Clessé;AOC;AOP;Viré-Clessé La Verpaille
;Viré-Clessé;AOC;AOP;Viré-Clessé Le Bois Noquet
;Viré-Clessé;AOC;AOP;Viré-Clessé Le Chapitre
;Viré-Clessé;AOC;AOP;Viré-Clessé Le Château
;Viré-Clessé;AOC;AOP;Viré-Clessé Le Clou
;Viré-Clessé;AOC;AOP;Viré-Clessé Le Crêt
;Viré-Clessé;AOC;AOP;Viré-Clessé Le Creuseromme
;Viré-Clessé;AOC;AOP;Viré-Clessé Le Mont Châtelaine
;Viré-Clessé;AOC;AOP;Viré-Clessé Le Virolis
;Viré-Clessé;AOC;AOP;Viré-Clessé Les Chailloux
;Viré-Clessé;AOC;AOP;Viré-Clessé Les Foretilles
;Viré-Clessé;AOC;AOP;Viré-Clessé Les Gros Buissons
;Viré-Clessé;AOC;AOP;Viré-Clessé Les Poiriers
;Viré-Clessé;AOC;AOP;Viré-Clessé Les Portes
;Viré-Clessé;AOC;AOP;Viré-Clessé Les Prés Du Buc
;Viré-Clessé;AOC;AOP;Viré-Clessé Les Rapillères
;Viré-Clessé;AOC;AOP;Viré-Clessé Les Thibaudes
;Viré-Clessé;AOC;AOP;Viré-Clessé Les Vignes De Cray
;Viré-Clessé;AOC;AOP;Viré-Clessé Margillien
;Viré-Clessé;AOC;AOP;Viré-Clessé Petite Condemine
;Viré-Clessé;AOC;AOP;Viré-Clessé Petits Crays
;Viré-Clessé;AOC;AOP;Viré-Clessé Pignot
;Viré-Clessé;AOC;AOP;Viré-Clessé Pont De Veau
;Viré-Clessé;AOC;AOP;Viré-Clessé Quarts
;Viré-Clessé;AOC;AOP;Viré-Clessé Quintaine
;Viré-Clessé;AOC;AOP;Viré-Clessé Raverettes
;Viré-Clessé;AOC;AOP;Viré-Clessé Rousset
;Viré-Clessé;AOC;AOP;Viré-Clessé Rue Du Mur
;Viré-Clessé;AOC;AOP;Viré-Clessé Sous La Bussière
;Viré-Clessé;AOC;AOP;Viré-Clessé Sous La Friche
;Viré-Clessé;AOC;AOP;Viré-Clessé Sous La Montagne
;Viré-Clessé;AOC;AOP;Viré-Clessé Sous Les Plantes
;Viré-Clessé;AOC;AOP;Viré-Clessé Sous Mont
;Viré-Clessé;AOC;AOP;Viré-Clessé Sur L'Orme
;Viré-Clessé;AOC;AOP;Viré-Clessé Sur Le Chêne
;Viré-Clessé;AOC;AOP;Viré-Clessé Sur Le Mont
;Viré-Clessé;AOC;AOP;Viré-Clessé Tronche Fourrie
;Viré-Clessé;AOC;AOP;Viré-Clessé Vers Laizé
;Viré-Clessé;AOC;AOP;Viré-Clessé Viré
;Vistrenque;;IGP;Vistrenque Blanc
;Vistrenque;;IGP;Vistrenque Rosé
;Vistrenque;;IGP;Vistrenque Rouge
1169;Volnay;AOC;AOP;Volnay
1206;Volnay premier cru;AOC;AOP;Volnay premier cru
1170;Volnay premier cru Carelle sous la Chapelle;AOC;AOP;Volnay premier cru Carelle sous la Chapelle
1172;Volnay premier cru Champans;AOC;AOP;Volnay premier cru Champans
;Volnay premier cru;AOC;AOP;Volnay Premier Cru Chanlin
1175;Volnay premier cru Clos de l'Audignac;AOC;AOP;Volnay premier cru Clos de l'Audignac
1176;Volnay premier cru Clos de la Barre;AOC;AOP;Volnay premier cru Clos de la Barre
1177;Volnay premier cru Clos de la Bousse-d'Or;AOC;AOP;Volnay premier cru Clos de la Bousse d'Or
1178;Volnay premier cru Clos de la Cave des Ducs;AOC;AOP;Volnay premier cru Clos de la Cave des Ducs
1179;Volnay premier cru Clos de la Chapelle;AOC;AOP;Volnay premier cru Clos de la Chapelle
1180;Volnay premier cru Clos de la Rougeotte;AOC;AOP;Volnay premier cru Clos de la Rougeotte
1197;Volnay premier cru Clos des 60 ouvrées;AOC;AOP;Volnay premier cru Clos des 60 ouvrées
1181;Volnay premier cru Clos des Chênes;AOC;AOP;Volnay premier cru Clos des Chênes
1182;Volnay premier cru Clos des Ducs;AOC;AOP;Volnay premier cru Clos des Ducs
;Volnay premier cru;AOC;AOP;Volnay Premier Cru Clos Des Santenots
1183;Volnay premier cru Clos du Château des Ducs;AOC;AOP;Volnay premier cru Clos du Château des Ducs
1184;Volnay premier cru Clos du Verseuil;AOC;AOP;Volnay premier cru Clos du Verseuil
1185;Volnay premier cru En Chevret;AOC;AOP;Volnay premier cru En Chevret
;Volnay premier cru;AOC;AOP;Volnay Premier Cru En L'Ormeau
1187;Volnay premier cru Frémiets;AOC;AOP;Volnay premier cru Frémiets
1188;Volnay premier cru Frémiets - Clos de la Rougeotte;AOC;AOP;Volnay premier cru Frémiets - Clos de la Rougeotte
1189;Volnay premier cru La Gigotte;AOC;AOP;Volnay premier cru La Gigotte
1190;Volnay premier cru Lassolle;AOC;AOP;Volnay premier cru Lassolle
1191;Volnay premier cru Le Ronceret;AOC;AOP;Volnay premier cru Le Ronceret
1192;Volnay premier cru Le Village;AOC;AOP;Volnay premier cru Le Village
1193;Volnay premier cru Les Angles;AOC;AOP;Volnay premier cru Les Angles
;Volnay premier cru;AOC;AOP;Volnay Premier Cru Les Aussy
1195;Volnay premier cru Les Brouillards;AOC;AOP;Volnay premier cru Les Brouillards
1196;Volnay premier cru Les Caillerets;AOC;AOP;Volnay premier cru Les Caillerets
;Volnay premier cru;AOC;AOP;Volnay Premier Cru Les Grands Champs
1199;Volnay premier cru Les Lurets;AOC;AOP;Volnay premier cru Les Lurets
1200;Volnay premier cru Les Mitans;AOC;AOP;Volnay premier cru Les Mitans
1201;Volnay premier cru Pitures Dessus;AOC;AOP;Volnay premier cru Pitures Dessus
;Volnay premier cru;AOC;AOP;Volnay Premier Cru Pointes D'Angles
1203;Volnay premier cru Robardelle;AOC;AOP;Volnay premier cru Robardelle
1204;Volnay premier cru Santenots;AOC;AOP;Volnay premier cru Santenots
1205;Volnay premier cru Taille Pieds;AOC;AOP;Volnay premier cru Taille Pieds
1207;Vosne-Romanée;AOC;AOP;Vosne-Romanée
1222;Vosne-Romanée premier cru;AOC;AOP;Vosne-Romanée premier cru
1208;Vosne-Romanée premier cru Au-dessus des Malconsorts;AOC;AOP;Vosne-Romanée premier cru Au dessus des Malconsorts
1209;Vosne-Romanée premier cru Aux Brulées;AOC;AOP;Vosne-Romanée premier cru Aux Brulées
1210;Vosne-Romanée premier cru Aux Malconsorts;AOC;AOP;Vosne-Romanée premier cru Aux Malconsorts
1211;Vosne-Romanée premier cru Aux Raignots;AOC;AOP;Vosne-Romanée premier cru Aux Raignots
1213;Vosne-Romanée premier cru Clos des Réas;AOC;AOP;Vosne-Romanée premier cru Clos des Réas
1212;Vosne-Romanée premier cru Cros Parantoux;AOC;AOP;Vosne-Romanée premier cru Cros Parantoux
1214;Vosne-Romanée premier cru En Orveaux;AOC;AOP;Vosne-Romanée premier cru En Orveaux
1215;Vosne-Romanée premier cru La Croix Rameau;AOC;AOP;Vosne-Romanée premier cru La Croix Rameau
